Kerncijfers wijken en buurten 2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Onderwerp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Zuiderpark;Rotterdam;Buurt;BU05991578;2015;3;970;455;515;30;75;145;180;540;360;215;100;300;80;145;10;35;45;15;30;0;0;115;122;325;225;75;30;1,4;335;504;133;12;88;75;25;21;59;49;10;21;71;29;2690;2350;.;.;3290;4730;1990;3600;2680;.;.;.;1580;2140;.;1980;.;400;25,9;23,9;45,5;13,7;39,9;65,1;8,8;13,6;16,9;20;160;10;540;55;0;5;5;0;5;10;20;175;70;105;150;25;0,5;60;20;15;0,6;0,6;0,6;0,5;24;317;291;26;3084;1;1;2741
Heijplaat;Rotterdam;Buurt;BU05991593;2015;3;1330;680;645;180;175;325;425;225;630;495;130;85;135;285;25;90;45;50;65;25;18;15;12;665;275;180;215;2;3405;706;131;65;35;93;7;23;75;74;1;1;83;17;2550;2020;2770;2970;2790;4140;2290;3430;1030;680;1100;1290;1600;3040;1030;1180;5,7;1100;25;20,5;46,8;13,5;54,3;56,5;10,3;14,6;13,4;80;70;40;220;65;0;10;15;20;0;20;5;545;150;395;480;70;0,8;1400;45;40;4,6;0,4;4,6;.;.;39;39;0;3089;1;5;268
Wijk 11 Hoogvliet;Rotterdam;Wijk;WK059916;2015;3;34175;16445;17725;5245;4295;8100;9755;6780;15250;13490;3190;2250;3205;8845;540;2000;3030;990;2280;355;10;420;12;15805;5845;4435;5535;2,1;3621;16044;138;58;42;95;5;42;58;47;11;0;81;19;2820;2240;3200;3340;3420;4250;2420;3390;840;570;1020;1220;1510;1760;800;1040;16,4;26900;27,6;22,1;41,2;17,4;55,6;45,2;14,6;9,6;9;1400;1490;1000;6670;1685;5;335;425;210;110;370;225;13605;4670;8935;12065;1540;0,9;1441;1105;855;0,6;0,7;0,9;0,5;11,5;1036;944;92;.;.;2;2032
Hoogvliet Noord;Rotterdam;Buurt;BU05991692;2015;3;12495;6135;6360;2200;1640;3290;3655;1715;6070;4645;1190;600;1190;4585;305;945;1665;635;1035;140;11;100;8;5500;1905;1330;2270;2,3;2695;5635;138;61;39;93;7;51;49;36;13;0;81;19;2800;2210;3150;3310;3350;4380;2400;3240;960;780;1000;1240;1450;1630;920;1040;6,3;9600;27,3;21,2;41,1;16,8;57,7;42;14,7;10,5;9,5;550;550;410;1690;835;5;170;205;130;45;190;90;5190;1690;3505;4400;790;0,9;1119;815;350;0,7;0,9;0,5;0,4;11,1;494;464;31;3194;5;2;1666
Hoogvliet Zuid;Rotterdam;Buurt;BU05991699;2015;1;21675;10310;11365;3045;2660;4810;6100;5065;9175;8850;2000;1655;2010;4260;235;1055;1365;355;1245;215;9;315;14;10305;3940;3110;3265;2,1;4515;10409;138;56;44;97;3;38;62;52;10;0;81;19;2830;2260;3220;3370;3520;4150;2430;3490;800;480;1030;1200;1600;1860;740;1030;22,1;17300;27,7;22,7;41,2;17,7;54,4;46,9;14,5;9,1;8,8;850;940;590;4970;850;0;170;220;80;65;180;135;8415;2985;5430;7665;750;0,8;1752;290;510;0,6;0,6;1,1;0,6;11,8;541;480;61;3192;5;2;2244
Hoek van Holland;Rotterdam;Wijk;WK059917;2015;1;10110;4970;5140;1530;1075;2280;2945;2285;4215;4375;855;670;825;495;50;85;105;55;200;90;9;100;9;4665;1620;1470;1585;2,2;723;5624;209;73;27;81;19;40;44;38;6;16;87;13;2910;2020;3090;3280;4190;4810;2330;3480;1100;780;1070;1290;1590;2340;1010;1180;.;8200;30,7;25,3;37,1;21,7;58,5;38,2;20,9;6,8;6,2;220;370;220;2250;775;65;145;185;50;110;135;85;4760;1625;3130;4260;500;1;340;510;360;0,8;0,8;0,7;0,7;3,1;2847;1399;1447;.;.;3;1028
Strand en Duin;Rotterdam;Buurt;BU05991701;2015;1;2030;1035;995;400;225;540;560;305;940;930;95;70;145;65;5;5;15;5;30;25;14;5;4;785;145;295;355;2,6;546;1691;333;93;7;45;55;.;.;.;.;.;70;30;3570;2800;3430;3810;4690;4580;2820;3730;1170;200;1030;1270;1570;2180;1120;1130;16,5;1600;41,3;32,4;29,2;36,6;68,1;11,7;43,7;1,2;1,3;0;30;30;300;230;10;25;65;15;40;50;20;1090;450;640;945;145;1,4;293;95;85;1,6;1,5;1,2;1,5;3,6;1571;371;1199;3151;1;4;680
Dorp;Rotterdam;Buurt;BU05991702;2015;1;8000;3890;4110;1115;840;1720;2365;1965;3245;3410;755;595;675;430;45;75;85;50;165;60;7;90;11;3850;1470;1165;1220;2,1;2457;3902;183;64;36;96;4;39;61;54;6;0;94;6;2730;1940;3010;3160;3700;5230;2310;3350;1080;850;1080;1300;1610;2630;1010;1200;.;6600;28,2;23,5;38,8;18,2;56,1;43,6;16,2;7,9;7,1;220;340;180;1940;480;45;100;105;30;60;80;60;3605;1150;2455;3260;345;0,9;1106;335;270;0,6;0,5;0,5;0,5;3;380;326;54;3151;1;3;1202
Rijnpoort;Rotterdam;Buurt;BU05991703;2015;1;75;40;30;15;10;20;20;10;35;35;5;5;5;0;0;0;0;0;0;0;25;0;0;30;10;10;15;2,6;11;31;.;84;16;84;16;52;48;0;48;0;90;10;4650;.;.;.;.;4850;4200;5230;.;.;.;.;.;.;.;.;.;100;.;.;.;.;.;.;.;.;.;0;0;0;10;65;10;20;15;5;5;5;5;65;30;35;55;10;.;.;80;5;2,6;2,6;2,4;2,4;2,3;896;702;194;3151;1;5;61
Wijk 12 Spaanse Polder;Rotterdam;Wijk;WK059918;2015;1;110;60;50;10;5;25;50;25;50;45;15;10;15;5;0;0;5;0;0;0;0;0;26;60;30;25;15;1,8;62;35;.;46;54;60;40;34;63;0;63;3;100;0;3550;.;.;.;.;6320;.;5820;2470;.;.;.;.;2600;.;2560;.;100;32,3;28,8;46;22;.;.;.;.;.;0;0;0;20;830;0;145;330;80;80;160;35;870;675;195;380;490;.;.;1280;20;1,4;1,4;1,1;1,4;18,1;204;184;20;.;.;3;1481
Spaanse Polder;Rotterdam;Buurt;BU05991853;2015;1;110;60;50;10;5;25;50;25;50;45;15;10;15;5;0;0;5;0;0;0;0;0;26;60;30;25;15;1,8;62;35;.;46;54;60;40;34;63;0;63;3;100;0;3550;.;.;.;.;6320;.;5820;2470;.;.;.;.;2600;.;2560;.;100;32,3;28,8;46;22;.;.;.;.;.;0;0;0;20;830;0;145;330;80;80;160;35;870;675;195;380;490;.;.;1280;20;1,4;1,4;1,1;1,4;18,1;204;184;20;3044;1;3;1481
Wijk 13 Nieuw Mathenesse;Rotterdam;Wijk;WK059919;2015;1;15;10;5;0;5;5;5;5;10;5;5;0;0;5;0;0;0;5;0;0;0;0;52;10;10;5;5;1,5;15;7;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;14,3;0;.;.;.;.;.;.;.;.;.;.;.;.;.;295;0;30;90;35;25;80;30;160;110;55;80;85;.;.;130;0;0,9;0,9;1,2;1;27,7;207;123;84;.;.;1;2925
Nieuw Mathenesse;Rotterdam;Buurt;BU05991926;2015;1;15;10;5;0;5;5;5;5;10;5;5;0;0;5;0;0;0;5;0;0;0;0;52;10;10;5;5;1,5;15;7;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;14,3;0;.;.;.;.;.;.;.;.;.;.;.;.;.;295;0;30;90;35;25;80;30;160;110;55;80;85;.;.;130;0;0,9;0,9;1,2;1;27,7;207;123;84;3029;1;1;2925
Wijk 14 Waalhaven-Eemhaven;Rotterdam;Wijk;WK059921;2015;3;30;20;10;5;5;10;10;5;25;10;0;0;5;0;0;0;0;0;0;0;0;0;0;20;15;5;5;1,5;4;41;.;29;71;17;83;2;93;0;93;5;98;2;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0;.;.;.;.;.;.;.;.;.;.;.;.;.;1115;0;155;185;545;80;115;35;1175;975;205;475;705;.;.;1360;15;3,7;1,6;3,7;.;.;1501;903;597;.;.;4;639
Waalhaven;Rotterdam;Buurt;BU05992194;2015;3;5;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;2;.;17;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0;.;.;.;.;.;.;.;.;.;.;.;.;.;530;0;70;60;320;25;45;10;220;185;35;100;120;.;.;385;5;.;.;.;.;.;628;267;361;3087;3;3;1183
Eemhaven;Rotterdam;Buurt;BU05992196;2015;3;15;5;10;0;0;5;10;5;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;10;5;5;5;1,9;4;10;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0;.;.;.;.;.;.;.;.;.;.;.;.;.;125;0;20;20;50;15;10;10;170;130;40;90;80;.;.;135;5;4,8;1,5;4,8;.;.;681;448;232;3089;3;5;320
Waalhaven Zuid;Rotterdam;Buurt;BU05992198;2015;3;5;5;0;0;0;5;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;10;0;0;1;.;14;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0;.;.;.;.;.;.;.;.;.;.;.;.;.;455;0;65;100;175;40;65;15;785;655;130;285;500;.;.;840;0;.;.;.;.;.;191;188;4;3088;1;5;365
Wijk 15 Vondelingenplaat;Rotterdam;Wijk;WK059922;2015;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.;.;2;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0;.;.;.;.;.;.;.;.;.;.;.;.;.;55;0;20;5;20;0;10;0;45;30;15;15;30;.;.;160;0;.;.;.;.;.;951;719;232;.;.;5;198
Vondelingenplaat;Rotterdam;Buurt;BU05992295;2015;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.;.;2;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0;.;.;.;.;.;.;.;.;.;.;.;.;.;55;0;20;5;20;0;10;0;45;30;15;15;30;.;.;160;0;.;.;.;.;.;951;719;232;3196;1;5;198
Wijk 16 Botlek-Europoort-Maasvlakte;Rotterdam;Wijk;WK059923;2015;1;5;0;0;0;0;0;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;1,7;.;5;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0;.;.;.;.;.;.;.;.;.;.;.;.;.;350;0;100;65;110;20;50;5;280;220;55;145;135;.;.;835;5;.;.;.;.;.;13561;5841;7720;.;.;5;56
Botlek;Rotterdam;Buurt;BU05992306;2015;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;1,5;.;3;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0;.;.;.;.;.;.;.;.;.;.;.;.;.;205;0;60;35;70;10;30;5;180;150;35;100;80;.;.;615;5;.;.;.;.;.;2473;1629;844;3197;1;5;109
Europoort;Rotterdam;Buurt;BU05992307;2015;1;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;.;2;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0;.;.;.;.;.;.;.;.;.;.;.;.;.;90;0;25;20;25;5;10;0;70;55;15;35;35;.;.;195;5;.;.;.;.;.;3404;1833;1572;3198;1;5;21
Maasvlakte;Rotterdam;Buurt;BU05992308;2015;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.;.;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0;.;.;.;.;.;.;.;.;.;.;.;.;.;55;0;15;10;20;5;5;0;25;20;5;10;15;.;.;30;0;.;.;.;.;.;7684;2380;5304;3199;1;5;7
Wijk 17 Rotterdam-Noord-West;Rotterdam;Wijk;WK059924;2015;1;10;5;5;0;5;10;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;5;0;1,3;13;1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0;.;.;.;.;.;.;.;.;.;.;.;.;.;630;0;95;240;80;60;140;15;690;560;135;235;455;.;.;940;5;2,5;2,5;2,2;2,1;2,1;116;111;6;.;.;4;528
Bedrijvenpark Noord-West;Rotterdam;Buurt;BU05992459;2015;1;10;5;5;0;5;10;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;5;0;1,3;13;1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0;.;.;.;.;.;.;.;.;.;.;.;.;.;630;0;95;240;80;60;140;15;690;560;135;235;455;.;.;940;5;2,5;2,5;2,2;2,1;2,1;116;111;6;3047;1;4;528
Wijk 18 Rivium;Rotterdam;Wijk;WK059925;2015;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.;.;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0;.;.;.;.;.;.;.;.;.;.;.;.;.;25;0;0;0;5;5;15;0;20;15;5;5;15;.;.;5;0;.;.;.;.;.;12;10;2;.;.;3;1053
Rivium;Rotterdam;Buurt;BU05992540;2015;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.;.;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0;.;.;.;.;.;.;.;.;.;.;.;.;.;25;0;0;0;5;5;15;0;20;15;5;5;15;.;.;5;0;.;.;.;.;.;12;10;2;3065;1;3;1053
Wijk 19 Bedrijventerrein Schieveen;Rotterdam;Wijk;WK059926;2015;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.;.;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0;0;0;0;0;.;.;0;0;.;.;.;.;.;152;152;0;.;.;5;33
Bedrijventerrein Schieveen;Rotterdam;Buurt;BU05992650;2015;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.;.;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0;0;0;0;0;.;.;0;0;.;.;.;.;.;152;152;0;3046;1;5;33
Wijk 20 Rozenburg;Rotterdam;Wijk;WK059927;2015;1;12380;6115;6260;1975;1390;2925;3575;2515;5065;5560;1075;685;1245;1155;55;215;170;270;440;110;8;90;7;5645;1870;1825;1955;2,2;2738;5779;153;66;34;96;4;55;45;41;4;0;93;7;3040;2560;3190;3270;3770;4180;2620;3390;1070;760;1130;1330;1560;1950;930;1220;.;9700;30,9;24,4;37,1;23,3;57;34,8;18,5;6,4;5,9;300;470;280;2490;560;5;110;130;35;45;140;90;5640;1985;3655;5045;595;1;1248;360;460;1,2;0,5;0,8;0,7;4;650;452;198;.;.;3;1206
Rozenburg;Rotterdam;Buurt;BU05992704;2015;1;12380;6115;6260;1975;1390;2925;3575;2515;5065;5560;1075;685;1245;1155;55;215;170;270;440;110;8;90;7;5645;1870;1825;1955;2,2;3814;5779;153;66;34;96;4;55;45;41;4;0;93;7;3040;2560;3190;3270;3770;4180;2620;3390;1070;760;1130;1330;1560;1950;930;1220;.;9700;30,9;24,4;37,1;23,3;57;34,8;18,5;6,4;5,9;300;470;280;2490;560;5;110;130;35;45;140;90;5640;1985;3655;5045;595;1;1738;360;460;1,2;0,5;0,8;0,7;4;411;325;86;3181;1;3;1206
Noordzeeweg;Rotterdam;Buurt;BU05992705;2015;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.;.;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0;.;.;.;.;.;.;.;.;.;.;.;.;.;0;.;.;.;.;.;.;.;0;0;0;0;0;.;.;0;0;.;.;.;.;.;239;128;111;3181;1;5;150
